Wind
12
15
13
14
15
12
18
15
14
12
16
12
13
13
13
13
12
13
11
12
12
11
18
18
17
23
14
17
22
25
20
17
13
16
18
14
12
12
11
14
14
16
16
11
13
13
16
9
12
13
18
15
17
13
12
14
14
14
12
12
13
17
18
18
18
16
10
10
11
12
15
17
18
11
12
13
12
12
16
13
14
15
14
18
16
18
18
21
20
20
11
12
12
18
23
14
11
15
16
12
15
21
24
20
18
11
12
14
12
15
14
13
15
16
17
18
17
14
13
12
12
22
16
16
20
12
18
22
18
15
13
10
14
15
17
15
20
20
12
17
18
16
16
10
13
15
15
15
36
14
14
14
15
18
17
15
20
18
20
20
12
16
18
11
13
14
18
15
14
13
18
10
13
12
21
18
25
28
17
14
10
16
10
14
16
9
11
11
11
15
13
11
9
18
18
11
11
26
12
16
14
31
25
13
18
13
14
12
15
17
12
14
15
17
12
10
16
15
8
10
13
16
15
10
25
14
27
22
16
17
13
23
17
18
21
15
20
18
15
17
14
13
12
10
13
14
14
16
17
18
15
14
14
20
17
15
16
12
17
20
13
18
16
10
15
21
15
20
17
12
12
21
18
18
25
14
15
20
21
11
12
18
18
20
15
14
12
13
13
14
27
14
22
22
20
15
28
21
21
18
17
13
15
30
26
14
15
18
18
17
22
20
13
23
18
18
18
18
15
16
22
22
17
22
13
11
17
16
17
18
17
13
18
17
15
20
25
21
15
12
12
11
12
12
17
18
14
15
14
11
11
18
18
20
18
22
18
18
21
16
14
12
14
11
15
15
13
17
13
10
14
17
17
16
11
10
12
12
12
14
17
14
16
11
12
12
14
11
13
14
14
16
13
13
14
12
12
17
17
11
12
16
16
10
14
11
12
17
13
11
15
18
14
13
13
11
16
12
11
12
11
11
12
17
17
12
17
18
13
17
15
18
16
13
13
11
12
17
18
17
17
21
18
18
14
14
18
22
13
12
18
12
15
12
14
10
16
16
18
17
13
11
14
17
13
13
13
18
12
11
17
11
10
12
18
18
20
14
15
18
16
21
18
14
11
11
13
13
13
13
17
17
20
10
11
11
11
17
10
13
18
10
11
13
18
14
15
10
10
10
12
14
16
15
21
12
10
14
17
18
18
18
15
14
14
28
20
27
13
11
14
11
22
12
26
10
18
16
14
9
11
14
13
12
14
12
15
12
18
23
14
9
18
20
35
25
17
12
11
12
17
12
9
13
10
11
9
14
9
9
15
13
14
13
15
8
9
11
14
14
16
8
15
14
16
14
15
13
11
12
12
12
13
17
16
14
18
15
9
17
20
15
13
10
9
16
9
14
14
13
11
20
15
10
12
11
20
17
15
13
18
16
14
12
14
13
20
15
15
18
18
21
15
17
13
35
18
21
13
13
15
14
20
18
20
15
18
20
18
21
16
18
14
12
11
15
11
11
13
28
21
12
15
12
15
12
22
27
16
15
12
16
20
14
18
18
15
13
12
17
22
25
18
12
15
11
21
17
18
14
12
17
22
14
14
14
14
16
13
16
21
17
21
16
13
18
12
11
15
13
18
14
16
15
15
12
14
13
14
13
13
12
14
18
14
15
16
12
14
18
13
12
15
11
12
12
18
18
20
21
18
14
13
18
11
18
13
12
15
12
16
16
13
13
11
14
17
25
20
21
17
17
13
14
12
12
11
14
17
11
12
12
12
12
11
14
15
14
18
13
12
13
14
13
13
13
12
12
20
13
15
16
15
13
15
12
12
12
13
12
15
20
18
15
12
18
18
14
14
17
13
18
12
14
12
18
18
20
18
18
16
18
13
17
12
15
11
12
21
14
11
15
12
21
20
15
16
13
13
12
11
16
15
15
14
22
12
12
11
13
16
14
15
14
11
18
18
20
25
10
10
15
14
17
17
16
12
12
16
14
24
12
10
20
18
18
15
13
16
11
17
12
13
10
11
17
14
29
12
18
18
17
16
12
14
11
12
28
23
10
15
21
17
18
16
12
14
9
11
17
15
15
10
23
15
15
14
16
17
16
12
21
28
12
13
15
20
24
29
9
15
16
15
11
9
11
14
16
10
8
16
12
11
15
13
13
15
26
12
12
16
12
16
23
33
12
12
26
29
20
16
25
26
18
18
11
15
13
12
27
33
16
18
18
17
16
15
12
12
18
17
10
26
18
16
22
28
28
31
38
16
13
15
20
20
25
20
13
20
18
13
14
25
14
22
25
18
17
15
12
15
14
11
20
14
11
17
18
18
14
15
21
16
14
14
14
17
15
16
24
16
14
18
12
14
17
17
14
18
17
14
13
17
13
14
11
17
20
18
20
18
18
12
16
13
13
18
18
17
11
16
18
18
12
12
12
15
15
10
13
17
15
12
13
15
12
15
13
13
18
12
11
13
12
12
11
12
15
16
16
12
13
13
17
14
13
14
15
11
14
20
10
20
18
17
14
10
13
14
16
15
10
16
12
15
13
12
13
12
14
15
13
13
18
16
14
15
18
17
12
12
9
13
17
18
15
14
14
18
16
13
12
14
16
14
13
15
12
12
18
13
22
12
10
11
15
17
11
12
18
15
14
12
20
16
15
18
23
16
13
10
10
11
13
10
14
18
15
15
13
16
18
15
23
20
22
14
15
10
13
13
12
15
16
18
12
14
12
14
18
12
10
10
20
21
20
13
14
15
11
16
20
19
18
18
14
13
13
13
15
19
19
23
15
16
18
14
18
10
19
19
19
16
15
9
14
18
18
16
15
13
15
12
26
15
18
14
10
13
13
18
18
18
10
19
12
13
13
9
16
12
13
12
14
13
20
19
13
15
23
11
15
11
12
18
12
14
13
19
19
7
18
11
13
12
19
19
20
20
12
8
14
19
25
18
23
14
16
15
12
12
13
10
16
16
19
7
12
15
9
11
18
11
11
13
18
11
18
18
16
18
16
19
15
13
16
18
19
19
15
18
20
13
11
19
19
15
12
37
21
13
19
15
19
16
16
14
19
13
28
13
15
15
11
10
14
14
35
22
20
13
28
23
15
12
12
19
23
12
15
18
19
11
11
14
19
19
19
11
19
19
14
12
15
18
14
16
21
19
20
19
16
19
21
12
14
15
18
11
16
18
22
23
18
12
19
14
15
14
24
19
26
15
14
20
31
23
16
12
22
23
22
16
16
19
14
13
13
13
15
16
16
15
14
11
16
12
13
15
13
12
15
16
10
14
14
12
15
12
14
20
15
10
15
15
14
13
12
19
12
18
23
15
15
12
14
14
19
15
12
13
15
12
21
18
19
19
13
15
12
12
19
13
15
13
12
16
13
13
14
19
15
15
18
16
12
12
13
13
14
15
11
13
13
15
19
18
14
16
21
21
14
13
11
12
14
15
13
13
11
12
10
12
13
12
13
13
14
16
16
16
16
14
14
16
13
14
13
12
15
16
19
19
12
13
14
16
14
18
18
14
13
14
11
13
18
13
11
16
19
20
11
15
20
10
15
18
14
18
21
11
19
11
13
10
15
18
11
14
21
14
13
18
15
14
16
18
16
18
11
13
15
19
16
19
13
14
15
14
16
11
19
19
16
11
15
14
15
14
12
20
16
12
15
16
12
15
18
12
11
11
14
11
19
19
16
12
18
21
10
19
36
22
19
10
19
15
14
13
15
9
19
15
14
9
13
19
18
9
22
19
23
27
32
14
16
11
11
10
13
18
14
14
14
11
33
19
11
16
21
16
19
11
10
12
18
12
19
16
19
7
14
8
11
12
9
18
11
15
15
14
10
16
18
12
10
10
19
10
14
10
18
19
19
14
13
14
9
10
12
22
23
15
24
20
16
15
19
19
13
21
21
20
23
24
20
11
19
19
19
11
18
11
12
12
27
19
19
21
13
12
19
19
20
15
12
11
13
21
13
19
18
14
13
19
19
20
23
22
26
19
13
19
19
12
12
18
22
15
18
28
23
15
14
21
14
15
20
21
14
14
14
18
16
18
15
15
20
14
16
20
13
14
13
13
16
18
14
14
15
19
22
16
13
20
13
19
19
13
14
16
15
13
11
14
14
16
19
19
12
13
13
13
14
12
15
20
19
14
15
12
13
12
13
18
12
15
13
13
13
12
11
12
12
14
13
13
12
12
12
13
14
13
15
20
11
13
19
14
12
11
12
19
18
15
14
11
12
12
12
16
15
14
12
18
16
13
19
11
18
18
10
12
12
12
16
13
12
14
14
15
13
14
11
13
12
12
13
12
14
20
21
20
14
16
15
14
14
11
12
13
19
19
18
14
18
19
20
19
13
13
13
13
11
14
23
13
13
20
19
14
18
13
13
15
13
19
13
19
20
16
28
22
15
14
14
19
15
13
11
12
20
24
25
16
22
15
15
13
14
22
12
14
11
22
19
23
12
19
19
15
9
10
11
19
15
11
19
18
19
19
14
16
19
11
19
19
19
11
19
14
16
9
18
12
10
19
18
13
15
18
28
16
19
21
23
16
11
16
16
28
12
16
14
13
12
19
18
10
22
12
15
20
12
33
19
11
14
15
14
10
14
12
13
12
10
11
15
12
15
9
10
16
15
10
13
10
11
21
14
11
16
15
11
18
21
21
16
14
10
12
15
14
12
16
20
20
12
14
16
15
15
14
16
21
13
14
14
21
13
19
21
13
18
14
19
13
18
11
19
18
15
11
11
10
13
18
16
19
13
10
12
10
10
11
10
11
15
12
19
19
16
15
18
20
16
15
14
19
20
13
15
11
15
21
19
15
18
15
18
16
21
23
20
21
20
14
19
27
20
21
11
14
16
19
13
13
13
11
11
12
14
15
12
14
19
13
15
16
12
16
18
19
15
12
12
13
15
21
16
21
14
12
14
16
19
21
15
13
12
13
13
13
13
12
21
12
10
12
12
20
19
12
13
13
13
13
12
15
19
26
15
14
19
13
13
19
19
16
12
11
12
16
19
19
16
14
12
9
12
14
15
12
13
15
18
12
12
16
13
13
18
20
19
15
16
20
24
16
18
19
12
11
23
14
14
18
18
16
12
12
13
12
14
14
13
13
13
15
14
12
19
20
14
19
19
14
15
14
20
14
13
13
12
19
21
19
20
19
11
12
12
14
16
16
16
13
13
18
18
16
20
19
12
14
19
20
13
13
16
16
19
19
15
13
12
21
13
22
13
14
10
18
19
11
20
16
16
19
19
14
14
21
14
19
13
13
10
12
13
20
20
26
13
11
19
11
14
13
16
13
18
15
18
30
16
12
32
11
30
13
13
9
14
16
15
19
8
18
14
10
12
13
14
13
8
10
26
21
8
18
31
15
19
13
15
18
11
15
12
8
18
14
15
13
19
15
15
21
12
8
27
12
14
24
19
9
21
20
13
12
9
15
21
13
16
14
15
10
11
28
14
33
23
11
9
16
14
16
24
26
10
15
13
11
12
15
12
23
14
14
18
12
19
16
19
36
21
27
15
23
11
11
18
19
16
15
13
10
12
18
20
19
22
20
19
19
22
19
25
24
22
12
19
24
14
27
19
13
21
16
15
18
26
22
23
12
16
14
19
19
21
15
11
13
26
24
22
28
22
13
16
19
21
14
14
12
16
19
12
18
15
14
14
25
21
22
12
12
14
14
14
11
16
21
22
21
12
14
18
12
16
12
12
11
11
16
15
10
18
15
13
12
11
13
13
12
12
11
14
18
13
15
12
10
15
11
15
19
18
21
20
13
12
12
13
11
14
15
14
14
14
12
13
14
20
13
19
19
12
11
18
13
13
12
13
18
20
12
10
12
13
12
12
11
12
11
12
12
14
19
16
19
18
14
13
12
11
12
13
11
13
12
19
16
11
12
14
12
13
12
12
18
18
20
13
11
14
13
12
12
13
11
11
12
23
20
19
20
12
12
19
14
20
13
19
15
13
12
13
19
18
21
15
15
19
14
11
20
13
11
12
12
15
15
13
11
15
12
12
15
12
19
20
19
18
12
12
13
14
12
13
10
13
15
19
13
16
16
19
19
14
19
14
20
19
12
15
19
13
19
16
10
11
14
20
12
19
10
18
14
10
14
19
19
12
11
14
18
22
24
12
18
13
14
14
26
20
13
14
24
15
16
13
16
15
16
8
7
19
15
14
9
15
14
13
15
14
11
18
18
19
12
10
14
14
16
14
13
8
21
12
19
12
8
10
10
9
15
14
27
10
20
33
25
22
35
16
11
16
15
19
18
13
12
16
12
20
15
16
16
20
12
15
12
19
12
15
11
14
15
13
19
19
14
9
22
12
13
19
11
18
18
16
19
19
13
20
12
15
19
16
18
15
15
19
10
10
25
14
20
22
22
15
11
28
36
13
14
20
20
20
10
11
15
12
10
12
10
19
13
12
19
19
14
16
18
22
19
16
16
22
19
22
23
11
11
12
28
22
18
10
10
22
15
14
15
18
13
13
19
20
13
21
19
18
14
13
12
12
12
12
14
15
13
14
14
14
11
12
13
11
14
13
18
15
14
20
23
22
21
15
14
13
16
13
10
13
15
13
11
14
13
13
12
12
12
16
13
15
14
13
14
15
19
22
19
19
22
22
19
15
15
16
12
11
15
19
14
12
12
12
12
15
22
16
11
13
12
16
19
13
14
13
11
12
14
15
13
12
16
13
12
15
13
15
20
19
12
12
10
11
11
12
14
18
16
12
12
12
13
13
16
14
19
13
15
15
14
10
13
18
12
13
14
13
18
19
16
16
13
15
15
12
14
14
14
14
12
12
11
11
11
12
11
18
19
19
16
15
13
11
11
19
16
16
12
18
11
12
14
18
16
12
16
18
10
11
13
13
14
19
14
12
15
15
15
19
18
12
18
14
11
12
11
19
19
15
18
11
24
31
11
12
21
13
15
19
18
18
16
13
16
14
16
13
9
20
9
9
11
10
10
12
14
13
13
16
11
14
14
9
14
14
16
11
9
19
10
15
11
19
19
9
14
16
14
16
14
12
10
15
12
14
15
27
21
19
15
11
14
25
14
12
19
13
14
15
12
20
10
10
23
23
10
15
11
13
12
9
11
13
10
14
8
11
14
19
12
12
14
22
18
10
11
13
19
12
22
19
19
15
15
15
19
18
20
19
19
16
19
19
20
16
16
14
20
23
15
15
12
13
13
13
23
14
14
15
27
27
20
21
15
19
19
13
18
28
12
22
19
16
13
14
13
22
19
18
24
23
15
22
24
22
18
16
21
19
13
18
26
22
30
19
13
13
12
13
12
15
19
19
14
18
14
13
13
15
14
23
25
13
13
13
13
12
19
13
18
13
13
14
11
19
16
15
13
12
15
12
19
13
18
14
21
20
14
19
14
11
13
10
13
13
18
20
20
18
12
13
16
15
13
12
12
18
19
11
13
16
13
11
14
15
13
15
12
12
10
14
19
11
10
10
12
19
19
15
12
12
13
19
14
9
10
13
15
15
13
13
14
11
13
11
16
13
18
10
10
11
12
20
10
16
12
12
19
19
15
15
16
12
19
11
18
13
12
13
14
15
14
15
14
15
12
19
14
16
19
19
20
12
19
19
16
19
12
11
11
14
18
15
12
14
13
11
11
15
18
13
11
11
16
19
19
19
13
19
19
16
19
14
10
12
18
18
12
13
21
15
15
12
14
20
18
15
10
19
15
18
18
22
23
19
14
11
12
14
16
12
21
20
15
10
18
10
16
21
18
10
11
18
11
14
14
11
10
18
16
19
14
16
12
16
12
10
14
21
14
15
16
16
18
9
11
25
33
32
16
16
10
11
10
15
19
14
13
10
11
10
19
18
15
12
9
13
13
9
9
15
19
13
11
10
16
12
12
16
18
18
15
15
18
14
9
12
13
14
12
14
16
11
13
13
15
13
14
10
10
19
16
24
13
11
16
14
14
13
12
18
15
15
11
9
23
15
30
14
23
30
19
18
11
12
13
15
20
11
12
22
18
14
13
14
18
19
16
13
11
13
25
34
32
14
12
13
13
16
13
14
16
22
19
11
11
16
19
14
13
19
19
20
11
10
19
20
18
14
18
19
22
14
12
16
23
12
20
21
23
19
18
18
19
20
13
35
27
15
15
16
19
14
14
12
18
15
19
14
13
19
19
20
16
14
15
11
18
13
16
19
15
13
12
11
12
11
14
19
15
12
12
15
18
14
16
10
12
12
13
18
14
13
12
11
13
12
13
12
13
13
12
18
15
13
12
11
13
11
11
19
19
19
19
14
19
12
11
11
19
19
16
16
14
12
12
13
14
16
15
12
14
14
11
11
14
13
11
16
16
15
13
11
10
10
19
19
16
12
12
13
13
12
14
19
19
15
19
12
13
19
13
15
19
20
11
15
13
15
15
13
14
22
19
19
20
21
19
19
11
12
16
19
15
10
14
11
16
10
10
14
19
12
14
26
16
20
15
11
15
15
15
15
13
11
18
16
11
10
13
19
21
18
11
12
13
14
14
18
20
20
18
18
18
9
12
15
12
10
10
14
16
15
22
19
22
16
15
19
16
15
19
13
14
14
18
14
15
14
15
13
10
16
15
9
18
12
20
10
14
18
12
19
12
8
13
18
9
13
14
11
15
20
10
11
13
12
19
9
9
18
15
13
19
11
12
13
15
14
14
16
13
10
10
15
21
15
15
11
14
18
9
7
16
8
23
14
10
23
30
12
19
19
16
20
16
18
12
12
19
14
18
14
25
8
9
12
12
11
15
16
16
13
11
16
16
14
11
9
16
15
16
13
11
15
13
20
19
15
15
14
13
20
14
12
13
21
22
16
22
13
22
21
19
18
20
36
19
12
21
19
20
16
11
16
19
20
14
23
18
20
31
15
20
12
13
19
11
16
23
27
19
19
14
14
18
16
16
14
20
19
21
20
13
16
14
14
12
19
19
16
12
10
14
12
15
11
13
15
15
16
21
13
15
12
19
18
18
20
15
15
19
13
15
33
16
18
13
16
13
13
13
16
14
15
18
13
10
12
14
18
18
20
12
11
10
11
12
12
10
10
13
15
11
10
12
10
14
12
14
11
16
18
19
19
14
11
10
13
12
12
11
9
16
11
15
15
11
13
20
14
10
11
12
12
13
12
11
11
15
16
15
14
13
15
12
10
11
11
11
15
16
20
19
10
9
12
14
14
23
11
11
13
15
12
13
14
12
12
12
15
18
19
13
18
24
10
14
13
15
9
10
14
10
11
14
11
10
10
10
13
19
19
14
14
19
16
12
9
13
11
13
15
19
12
18
21
20
19
18
11
14
14
11
18
15
22
19
14
14
12
12
16
14
21
10
23
10
10
11
19
16
13
16
16
11
13
12
18
13
13
19
14
16
13
11
12
15
15
16
11
14
15
10
12
19
19
12
10
18
12
12
16
11
16
16
9
12
16
18
9
14
19
18
15
16
13
10
13
14
14
15
9
13
9
11
15
8
9
9
11
14
15
13
13
13
13
15
19
12
23
19
10
18
8
9
21
10
12
12
14
11
18
9
18
30
19
14
14
11
30
25
10
10
8
26
34
36
20
11
24
10
13
13
11
13
15
15
10
16
13
9
10
16
15
19
9
22
14
21
16
26
36
21
25
24
13
11
19
16
18
15
13
15
16
13
19
16
13
24
30
39
27
13
35
22
15
19
10
20
12
16
19
12
16
18
27
12
19
14
10
16
25
19
19
18
11
12
13
10
19
21
20
13
12
16
16
21
22
16
14
16
15
12
13
13
22
22
21
19
13
21
18
18
18
18
13
19
15
12
14
15
24
11
12
15
13
13
15
16
13
14
13
19
12
11
15
20
20
22
13
15
20
13
16
15
14
13
18
19
19
11
12
11
14
15
12
11
13
11
12
15
10
9
16
16
16
19
19
22
19
21
19
22
19
24
19
13
15
14
15
18
14
15
14
15
11
11
12
16
14
13
11
16
19
15
15
13
11
13
11
19
19
12
11
19
12
13
13
10
14
19
12
11
11
12
13
18
15
12
12
14
12
13
14
16
14
14
16
18
13
14
12
13
12
15
13
16
12
14
11
11
8
13
13
12
19
18
11
34
20
15
11
12
19
12
14
10
12
19
13
11
19
19
22
21
18
19
15
14
13
12
9
9
20
11
8
13
14
10
9
9
12
21
19
18
12
11
19
19
10
12
18
24
15
11
19
19
15
10
20
23
12
9
20
13
19
16
19
11
10
12
18
11
19
22
28
19
19
8
18
15
14
15
15
12
27
10
13
10
10
12
13
19
9
13
21
14
13
12
23
19
18
12
19
13
13
9
13
11
5
10
19
31
31
13
13
12
7
11
12
9
11
8
9
19
10
11
11
15
12
26
24
11
15
13
15
12
16
12
18
25
12
13
20
16
13
13
10
10
13
27
25
11
31
10
26
24
20
15
11
19
15
10
11
16
14
11
16
13
18
19
11
13
20
19
14
15
25
18
18
13
15
19
13
12
24
12
18
19
13
15
13
11
10
16
21
12
13
11
16
19
19
15
16
26
15
16
19
19
11
13
31
27
12
16
21
11
14
16
19
24
12
16
16
19
19
13
21
15
10
12
14
16
18
20
15
18
15
20
15
15
21
19
13
12
15
14
13
15
14
20
13
22
20
15
19
24
22
20
11
11
12
12
15
19
10
21
20
11
14
12
14
14
14
13
14
10
14
14
15
9
11
14
16
20
20
19
16
21
19
13
13
15
19
13
13
14
14
12
12
12
20
18
20
12
12
11
14
12
11
14
13
15
14
22
19
16
11
13
16
13
20
19
19
14
12
14
14
18
15
14
16
19
16
13
10
10
15
12
12
12
16
9
11
13
19
10
12
10
9
19
13
12
12
12
13
10
18
21
20
19
13
13
12
14
13
13
14
13
18
19
19
18
11
10
19
19
11
12
12
19
13
14
16
19
15
13
19
13
11
20
10
19
22
20
23
15
16
18
12
20
19
18
18
10
11
12
11
18
14
13
15
14
19
12
11
12
11
25
14
19
16
16
19
18
14
12
31
18
10
15
16
15
12
16
9
16
10
15
18
16
13
19
18
16
15
16
11
19
21
18
16
11
11
9
10
19
20
14
19
14
12
16
15
12
13
10
10
19
9
18
16
11
13
12
13
13
8
12
19
16
22
14
12
18
16
12
16
13
20
16
13
14
9
10
7
10
13
16
28
18
26
16
11
10
14
9
12
19
21
22
16
14
12
15
13
13
16
39
61
14
19
18
18
12
15
10
19
19
19
16
16
12
15
38
49
22
34
27
33
40
28
26
19
19
19
19
14
20
19
12
11
32
19
14
12
33
13
18
12
18
16
16
20
13
11
18
18
26
12
15
26
14
13
13
23
19
15
19
19
13
19
28
21
20
19
16
13
20
21
19
10
12
21
19
19
12
14
19
18
16
12
19
22
15
13
14
14
13
24
15
12
13
19
19
18
11
13
13
15
15
19
15
14
13
14
12
19
12
12
10
10
13
12
22
19
19
15
13
18
15
14
18
18
11
12
19
18
15
19
18
12
13
14
18
19
23
19
14
10
16
16
14
12
11
13
11
18
20
10
23
18
14
14
13
19
18
16
12
13
18
21
19
19
13
13
21
21
19
15
11
10
11
20
14
11
12
11
12
18
21
13
12
15
21
13
13
12
13
16
16
14
12
10
12
14
12
12
13
13
12
12
13
21
16
14
13
19
18
18
15
16
19
16
11
12
14
13
14
15
12
11
11
12
19
11
10
11
12
13
21
19
19
14
13
12
18
18
13
14
19
18
11
14
14
10
10
10
11
16
15
16
9
9
11
9
10
12
22
25
13
20
19
14
19
20
14
16
21
12
12
15
15
18
19
13
19
18
13
11
14
9
12
11
11
9
11
11
14
18
16
11
20
19
19
21
12
8
10
19
13
14
12
12
9
10
9
13
10
19
13
11
14
19
15
11
11
4
11
13
15
12
8
13
15
14
11
12
12
13
9
9
10
10
13
11
9
12
19
22
10
12
12
13
11
12
13
25
12
10
12
12
19
19
11
18
20
15
9
15
13
12
10
13
20
21
22
19
14
16
9
10
15
12
13
12
22
13
20
25
20
15
16
18
16
14
24
14
12
19
18
14
24
18
11
15
24
19
11
19
28
15
15
18
18
9
10
18
25
19
22
18
13
16
19
18
20
22
19
18
14
31
19
13
11
11
11
14
24
15
15
20
12
13
13
10
11
15
12
12
14
16
14
10
15
14
18
12
13
12
13
12
13
18
14
22
15
11
9
15
12
13
13
11
12
15
12
13
11
13
13
18
18
16
16
14
18
14
11
11
12
15
13
16
12
10
11
11
13
12
19
13
19
12
14
12
11
11
13
12
16
12
24
19
10
13
11
12
16
13
12
14
19
12
11
13
18
18
15
19
22
11
11
12
11
10
18
12
12
11
12
14
16
12
13
12
14
14
13
13
13
12
13
11
18
19
14
13
14
15
14
13
11
12
14
13
15
11
11
13
11
12
16
20
14
11
11
19
16
13
11
19
18
19
19
18
18
18
10
11
11
12
12
15
10
14
19
19
19
19
16
21
18
15
14
15
13
23
14
12
10
13
10
15
16
14
16
11
12
12
12
13
14
13
16
16
19
12
12
11
18
14
12
12
12
22
24
19
9
9
12
18
18
12
10
15
16
16
21
19
14
14
19
13
10
10
14
18
20
15
20
13
14
18
19
16
16
18
19
8
12
12
13
16
13
18
18
15
19
13
19
16
14
13
12
15
16
12
18
15
19
8
13
14
14
15
10
13
14
16
16
24
20
14
16
9
8
7
16
14
16
11
