8.9
8.7
1.5
4.4
9.5
6.5
3.6
2.7
5.3
4.4
9.2
5.6
3.8
7.3
2.1
2.4
2.1
1.1
3.8
6.3
3.3
5.3
6.5
1.8
5.8
6.3
7.6
2.9
2.0
4.7
5.9
1.9
5.6
9.1
5.6
