13.4
27.7
38.7
22.9
23.1
32.6
44.2
26.9
27.2
38.1
20.8
30.8
31.8
40.9
26.8
35.8
36.3
18.3
30.1
40.3
40.3
25.2
34.5
14.1
29.7
40.2
24.6
33.6
46.8
