28.8
34.9
33.1
39.1
44.6
46.8
49.8
52.0
58.8
54.4
32.7
34.6
39.3
41.2
34.5
36.4
35.6
37.4
41.2
43.0
43.5
49.5
76.6
83.7
76.8
79.9
124.1
115.0
53.8
56.5
64.95
83.9
100.3
106.1
38.6
46.2
54.8
52.5
63.0
36.7
42.7
40.7
50.4
52.4
